EndDate	EndDeaths	STATE-COUNTY	StartDate	StartDeaths	POPESTIMATE2020	ST_ABBR	VaxStartDate	Series_Complete_Yes_Start	Administered_Dose1_Recip_Start	VaxEndDate	Series_Complete_Yes_End	Administered_Dose1_Recip_End	Deaths	Series_Complete_Yes_Mid	Administered_Dose1_Recip_Mid	FullVaxPer100	OnePlusVaxPer100	DeathsPer100k
2021-06-29	17	ND-LAMOURE	2021-04-30	17	4033	ND	2021-03-31	926	1427	2021-05-30	1523	1672	0	1224.5	1549.5	30.4	38.4	0.0
2021-06-29	10	ND-LOGAN	2021-04-30	8	1880	ND	2021-03-31	310	462	2021-05-30	472	560	2	391.0	511.0	20.8	27.2	106.4
2021-06-29	23	ND-MCHENRY	2021-04-30	22	5695	ND	2021-03-31	1062	1490	2021-05-30	1754	1889	1	1408.0	1689.5	24.7	29.7	17.6
2021-06-29	7	ND-MCINTOSH	2021-04-30	7	2440	ND	2021-03-31	560	784	2021-05-30	781	919	0	670.5	851.5	27.5	34.9	0.0
2021-06-29	14	ND-MCKENZIE	2021-04-30	12	15242	ND	2021-03-31	994	1824	2021-05-30	1960	2537	2	1477.0	2180.5	9.7	14.3	13.1
2021-06-29	31	ND-MCLEAN	2021-04-30	30	9416	ND	2021-03-31	1980	2936	2021-05-30	3107	3562	1	2543.5	3249.0	27.0	34.5	10.6
2021-06-29	10	ND-MERCER	2021-04-30	10	8174	ND	2021-03-31	1263	2095	2021-05-30	2328	2610	0	1795.5	2352.5	22.0	28.8	0.0
2021-06-29	101	ND-MORTON	2021-04-30	100	31503	ND	2021-03-31	5284	8364	2021-05-30	9384	10770	1	7334.0	9567.0	23.3	30.4	3.2
2021-06-29	18	ND-MOUNTRAIL	2021-04-30	17	10502	ND	2021-03-31	1764	3266	2021-05-30	2655	3947	1	2209.5	3606.5	21.0	34.3	9.5
2021-06-29	15	ND-NELSON	2021-04-30	14	2789	ND	2021-03-31	1105	1441	2021-05-30	1569	1705	1	1337.0	1573.0	47.9	56.4	35.9
2021-06-29	3	ND-OLIVER	2021-04-30	3	1926	ND	2021-03-31	229	316	2021-05-30	374	401	0	301.5	358.5	15.7	18.6	0.0
2021-06-29	11	ND-PEMBINA	2021-04-30	11	6658	ND	2021-03-31	1659	2481	2021-05-30	2689	3038	0	2174.0	2759.5	32.7	41.4	0.0
2021-06-29	25	ND-PIERCE	2021-04-30	25	3928	ND	2021-03-31	994	1260	2021-05-30	1358	1494	0	1176.0	1377.0	29.9	35.1	0.0
2021-06-29	30	ND-RAMSEY	2021-04-30	30	11388	ND	2021-03-31	3518	4362	2021-05-30	4796	5227	0	4157.0	4794.5	36.5	42.1	0.0
2021-06-29	17	ND-RANSOM	2021-04-30	17	5173	ND	2021-03-31	1393	2072	2021-05-30	2334	2600	0	1863.5	2336.0	36.0	45.2	0.0
2021-06-29	14	ND-RENVILLE	2021-04-30	14	2283	ND	2021-03-31	379	520	2021-05-30	625	665	0	502.0	592.5	22.0	26.0	0.0
2021-06-29	17	ND-RICHLAND	2021-04-30	17	16156	ND	2021-03-31	3245	5415	2021-05-30	6199	6954	0	4722.0	6184.5	29.2	38.3	0.0
2021-06-29	28	ND-ROLETTE	2021-04-30	28	14165	ND	2021-03-31	5064	5993	2021-05-30	6025	6800	0	5544.5	6396.5	39.1	45.2	0.0
2021-06-29	7	ND-SARGENT	2021-04-30	7	3913	ND	2021-03-31	960	1466	2021-05-30	1782	1913	0	1371.0	1689.5	35.0	43.2	0.0
2021-06-29	2	ND-SHERIDAN	2021-04-30	2	1275	ND	2021-03-31	261	356	2021-05-30	386	414	0	323.5	385.0	25.4	30.2	0.0
2021-06-29	12	ND-SIOUX	2021-04-30	12	4173	ND	2021-03-31	695	962	2021-05-30	1046	1288	0	870.5	1125.0	20.9	27.0	0.0
2021-06-29	0	ND-SLOPE	2021-04-30	0	747	ND	2021-03-31	40	62	2021-05-30	64	79	0	52.0	70.5	7.0	9.4	0.0
2021-06-29	52	ND-STARK	2021-04-30	51	32107	ND	2021-03-31	4101	6801	2021-05-30	7601	9177	1	5851.0	7989.0	18.2	24.9	3.1
2021-06-29	2	ND-STEELE	2021-04-30	2	1890	ND	2021-03-31	431	658	2021-05-30	672	777	0	551.5	717.5	29.2	38.0	0.0
2021-06-29	81	ND-STUTSMAN	2021-04-30	81	20498	ND	2021-03-31	5165	7128	2021-05-30	7799	9210	0	6482.0	8169.0	31.6	39.9	0.0
2021-06-29	11	ND-TOWNER	2021-04-30	11	2108	ND	2021-03-31	586	715	2021-05-30	787	821	0	686.5	768.0	32.6	36.4	0.0
2021-06-29	18	ND-TRAILL	2021-04-30	18	7959	ND	2021-03-31	1569	2607	2021-05-30	3044	3381	0	2306.5	2994.0	29.0	37.6	0.0
2021-06-29	27	ND-WALSH	2021-04-30	25	10437	ND	2021-03-31	2202	3641	2021-05-30	4236	4849	2	3219.0	4245.0	30.8	40.7	19.2
2021-06-29	200	ND-WARD	2021-04-30	194	68466	ND	2021-03-31	12561	18838	2021-05-30	20578	23939	6	16569.5	21388.5	24.2	31.2	8.8
2021-06-29	8	ND-WELLS	2021-04-30	8	3709	ND	2021-03-31	812	1078	2021-05-30	1266	1424	0	1039.0	1251.0	28.0	33.7	0.0
2021-06-29	40	ND-WILLIAMS	2021-04-30	38	38700	ND	2021-03-31	3267	5757	2021-05-30	6691	8012	2	4979.0	6884.5	12.9	17.8	5.2
2021-06-29	56	OH-ADAMS	2021-04-30	52	27531	OH	2021-03-31	2616	3269	2021-05-30	5066	5240	4	3841.0	4254.5	14.0	15.5	14.5
2021-06-29	244	OH-ALLEN	2021-04-30	229	101980	OH	2021-03-31	14053	20051	2021-05-30	26220	27945	15	20136.5	23998.0	19.7	23.5	14.7
2021-06-29	97	OH-ASHLAND	2021-04-30	89	53362	OH	2021-03-31	5462	8219	2021-05-30	12644	12937	8	9053.0	10578.0	17.0	19.8	15.0
2021-06-29	179	OH-ASHTABULA	2021-04-30	168	96513	OH	2021-03-31	11886	17929	2021-05-30	26920	28642	11	19403.0	23285.5	20.1	24.1	11.4
2021-06-29	60	OH-ATHENS	2021-04-30	58	65481	OH	2021-03-31	7990	13139	2021-05-30	19616	20784	2	13803.0	16961.5	21.1	25.9	3.1
2021-06-29	87	OH-AUGLAIZE	2021-04-30	83	45680	OH	2021-03-31	6196	9239	2021-05-30	11917	12458	4	9056.5	10848.5	19.8	23.7	8.8
2021-06-29	177	OH-BELMONT	2021-04-30	163	65932	OH	2021-03-31	6613	11344	2021-05-30	15519	16337	14	11066.0	13840.5	16.8	21.0	21.2
2021-06-29	61	OH-BROWN	2021-04-30	57	43414	OH	2021-03-31	4232	6112	2021-05-30	9857	10675	4	7044.5	8393.5	16.2	19.3	9.2
2021-06-29	610	OH-BUTLER	2021-04-30	579	385648	OH	2021-03-31	42228	71714	2021-05-30	118934	124373	31	80581.0	98043.5	20.9	25.4	8.0
2021-06-29	48	OH-CARROLL	2021-04-30	47	26897	OH	2021-03-31	3321	4853	2021-05-30	6888	7049	1	5104.5	5951.0	19.0	22.1	3.7
2021-06-29	60	OH-CHAMPAIGN	2021-04-30	58	38960	OH	2021-03-31	4788	8058	2021-05-30	10344	11117	2	7566.0	9587.5	19.4	24.6	5.1
2021-06-29	306	OH-CLARK	2021-04-30	297	133593	OH	2021-03-31	19528	29207	2021-05-30	40042	42140	9	29785.0	35673.5	22.3	26.7	6.7
2021-06-29	255	OH-CLERMONT	2021-04-30	235	207449	OH	2021-03-31	26212	43493	2021-05-30	68741	73505	20	47476.5	58499.0	22.9	28.2	9.6
2021-06-29	66	OH-CLINTON	2021-04-30	61	41921	OH	2021-03-31	4511	6912	2021-05-30	10598	11103	5	7554.5	9007.5	18.0	21.5	11.9
2021-06-29	234	OH-COLUMBIANA	2021-04-30	229	101118	OH	2021-03-31	14344	21761	2021-05-30	29655	31913	5	21999.5	26837.0	21.8	26.5	4.9
2021-06-29	60	OH-COSHOCTON	2021-04-30	58	36449	OH	2021-03-31	4913	6145	2021-05-30	7628	7876	2	6270.5	7010.5	17.2	19.2	5.5
2021-06-29	111	OH-CRAWFORD	2021-04-30	106	41338	OH	2021-03-31	6520	9019	2021-05-30	11836	12093	5	9178.0	10556.0	22.2	25.5	12.1
2021-06-29	2234	OH-CUYAHOGA	2021-04-30	2100	1227883	OH	2021-03-31	164586	306313	2021-05-30	463587	502841	134	314086.5	404577.0	25.6	32.9	10.9
2021-06-29	129	OH-DARKE	2021-04-30	122	51205	OH	2021-03-31	5394	7961	2021-05-30	10432	10807	7	7913.0	9384.0	15.5	18.3	13.7
2021-06-29	99	OH-DEFIANCE	2021-04-30	97	37778	OH	2021-03-31	5754	8312	2021-05-30	10902	11451	2	8328.0	9881.5	22.0	26.2	5.3
2021-06-29	137	OH-DELAWARE	2021-04-30	131	213554	OH	2021-03-31	32057	55196	2021-05-30	90715	95196	6	61386.0	75196.0	28.7	35.2	2.8
2021-06-29	165	OH-ERIE	2021-04-30	154	73719	OH	2021-03-31	9352	14801	2021-05-30	22323	23985	11	15837.5	19393.0	21.5	26.3	14.9
2021-06-29	204	OH-FAIRFIELD	2021-04-30	199	159709	OH	2021-03-31	18946	32103	2021-05-30	50142	53264	5	34544.0	42683.5	21.6	26.7	3.1
2021-06-29	50	OH-FAYETTE	2021-04-30	48	28579	OH	2021-03-31	3645	5171	2021-05-30	7110	7534	2	5377.5	6352.5	18.8	22.2	7.0
2021-06-29	1482	OH-FRANKLIN	2021-04-30	1385	1324624	OH	2021-03-31	158623	274495	2021-05-30	466889	505723	97	312756.0	390109.0	23.6	29.5	7.3
2021-06-29	75	OH-FULTON	2021-04-30	69	41889	OH	2021-03-31	5259	7251	2021-05-30	10274	10626	6	7766.5	8938.5	18.5	21.3	14.3
2021-06-29	50	OH-GALLIA	2021-04-30	48	29802	OH	2021-03-31	2925	3895	2021-05-30	5412	0	2	4168.5	1947.5	14.0	6.5	6.7
2021-06-29	153	OH-GEAUGA	2021-04-30	148	93271	OH	2021-03-31	13692	24447	2021-05-30	35394	37951	5	24543.0	31199.0	26.3	33.4	5.4
2021-06-29	249	OH-GREENE	2021-04-30	243	170122	OH	2021-03-31	28210	49538	2021-05-30	64482	72595	6	46346.0	61066.5	27.2	35.9	3.5
2021-06-29	54	OH-GUERNSEY	2021-04-30	52	38779	OH	2021-03-31	5709	8048	2021-05-30	10137	10689	2	7923.0	9368.5	20.4	24.2	5.2
2021-06-29	1254	OH-HAMILTON	2021-04-30	1190	817985	OH	2021-03-31	118914	196267	2021-05-30	300687	324820	64	209800.5	260543.5	25.6	31.9	7.8
2021-06-29	134	OH-HANCOCK	2021-04-30	126	75407	OH	2021-03-31	10079	16198	2021-05-30	22850	23780	8	16464.5	19989.0	21.8	26.5	10.6
2021-06-29	65	OH-HARDIN	2021-04-30	64	31469	OH	2021-03-31	3810	4862	2021-05-30	6719	6820	1	5264.5	5841.0	16.7	18.6	3.2
2021-06-29	38	OH-HARRISON	2021-04-30	36	15014	OH	2021-03-31	2071	3113	2021-05-30	4190	4257	2	3130.5	3685.0	20.9	24.5	13.3
2021-06-29	67	OH-HENRY	2021-04-30	66	26904	OH	2021-03-31	4606	6162	2021-05-30	8029	8540	1	6317.5	7351.0	23.5	27.3	3.7
2021-06-29	66	OH-HIGHLAND	2021-04-30	61	43304	OH	2021-03-31	4307	6926	2021-05-30	8993	9722	5	6650.0	8324.0	15.4	19.2	11.5
2021-06-29	63	OH-HOCKING	2021-04-30	61	28095	OH	2021-03-31	3890	5618	2021-05-30	7522	7842	2	5706.0	6730.0	20.3	24.0	7.1
2021-06-29	102	OH-HOLMES	2021-04-30	101	44004	OH	2021-03-31	2668	2976	2021-05-30	4235	0	1	3451.5	1488.0	7.8	3.4	2.3
2021-06-29	122	OH-HURON	2021-04-30	118	57979	OH	2021-03-31	6803	10331	2021-05-30	15164	15734	4	10983.5	13032.5	18.9	22.5	6.9
2021-06-29	54	OH-JACKSON	2021-04-30	51	32493	OH	2021-03-31	3645	5603	2021-05-30	7619	7916	3	5632.0	6759.5	17.3	20.8	9.2
2021-06-29	160	OH-JEFFERSON	2021-04-30	150	64939	OH	2021-03-31	9254	14247	2021-05-30	19646	20069	10	14450.0	17158.0	22.3	26.4	15.4
2021-06-29	112	OH-KNOX	2021-04-30	110	62423	OH	2021-03-31	7745	11405	2021-05-30	15681	16286	2	11713.0	13845.5	18.8	22.2	3.2
2021-06-29	390	OH-LAKE	2021-04-30	368	229569	OH	2021-03-31	32935	60765	2021-05-30	89564	99365	22	61249.5	80065.0	26.7	34.9	9.6
2021-06-29	103	OH-LAWRENCE	2021-04-30	102	59091	OH	2021-03-31	6088	8920	2021-05-30	11337	12267	1	8712.5	10593.5	14.7	17.9	1.7
2021-06-29	225	OH-LICKING	2021-04-30	209	178100	OH	2021-03-31	23641	35782	2021-05-30	55542	57983	16	39591.5	46882.5	22.2	26.3	9.0
2021-06-29	79	OH-LOGAN	2021-04-30	76	45326	OH	2021-03-31	5149	8530	2021-05-30	11946	12236	3	8547.5	10383.0	18.9	22.9	6.6
2021-06-29	506	OH-LORAIN	2021-04-30	479	312172	OH	2021-03-31	40095	70329	2021-05-30	108152	118591	27	74123.5	94460.0	23.7	30.3	8.6
2021-06-29	827	OH-LUCAS	2021-04-30	781	428294	OH	2021-03-31	58968	90049	2021-05-30	137639	145737	46	98303.5	117893.0	23.0	27.5	10.7
2021-06-29	66	OH-MADISON	2021-04-30	61	44559	OH	2021-03-31	5435	8209	2021-05-30	12657	13316	5	9046.0	10762.5	20.3	24.2	11.2
2021-06-29	604	OH-MAHONING	2021-04-30	585	226075	OH	2021-03-31	31645	50309	2021-05-30	69212	74638	19	50428.5	62473.5	22.3	27.6	8.4
2021-06-29	139	OH-MARION	2021-04-30	135	64820	OH	2021-03-31	8698	12867	2021-05-30	18106	19156	4	13402.0	16011.5	20.7	24.7	6.2
2021-06-29	275	OH-MEDINA	2021-04-30	261	180912	OH	2021-03-31	24509	45080	2021-05-30	70823	76552	14	47666.0	60816.0	26.3	33.6	7.7
2021-06-29	40	OH-MEIGS	2021-04-30	39	22678	OH	2021-03-31	3219	4797	2021-05-30	5766	6282	1	4492.5	5539.5	19.8	24.4	4.4
2021-06-29	85	OH-MERCER	2021-04-30	85	41274	OH	2021-03-31	4970	7355	2021-05-30	9542	9977	0	7256.0	8666.0	17.6	21.0	0.0
2021-06-29	226	OH-MIAMI	2021-04-30	215	107516	OH	2021-03-31	13079	21302	2021-05-30	29829	31157	11	21454.0	26229.5	20.0	24.4	10.2
2021-06-29	45	OH-MONROE	2021-04-30	41	13586	OH	2021-03-31	2159	3121	2021-05-30	4081	0	4	3120.0	1560.5	23.0	11.5	29.4
2021-06-29	1054	OH-MONTGOMERY	2021-04-30	1010	531610	OH	2021-03-31	69003	121148	2021-05-30	171064	184786	44	120033.5	152967.0	22.6	28.8	8.3
2021-06-29	24	OH-MORGAN	2021-04-30	23	14305	OH	2021-03-31	2152	3092	2021-05-30	3805	3859	1	2978.5	3475.5	20.8	24.3	7.0
2021-06-29	40	OH-MORROW	2021-04-30	39	35411	OH	2021-03-31	4011	6230	2021-05-30	8881	9056	1	6446.0	7643.0	18.2	21.6	2.8
2021-06-29	136	OH-MUSKINGUM	2021-04-30	131	86020	OH	2021-03-31	14236	19306	2021-05-30	26185	26559	5	20210.5	22932.5	23.5	26.7	5.8
2021-06-29	39	OH-NOBLE	2021-04-30	37	14364	OH	2021-03-31	2305	2854	2021-05-30	3677	3731	2	2991.0	3292.5	20.8	22.9	13.9
2021-06-29	81	OH-OTTAWA	2021-04-30	78	40253	OH	2021-03-31	6802	10037	2021-05-30	14165	14333	3	10483.5	12185.0	26.0	30.3	7.5
2021-06-29	42	OH-PAULDING	2021-04-30	39	18648	OH	2021-03-31	1838	2652	2021-05-30	3677	3754	3	2757.5	3203.0	14.8	17.2	16.1
2021-06-29	50	OH-PERRY	2021-04-30	50	36215	OH	2021-03-31	4180	5298	2021-05-30	8274	0	0	6227.0	2649.0	17.2	7.3	0.0
2021-06-29	122	OH-PICKAWAY	2021-04-30	121	58658	OH	2021-03-31	7052	11139	2021-05-30	15984	17086	1	11518.0	14112.5	19.6	24.1	1.7
2021-06-29	36	OH-PIKE	2021-04-30	32	27695	OH	2021-03-31	3999	5526	2021-05-30	6857	7414	4	5428.0	6470.0	19.6	23.4	14.4
2021-06-29	216	OH-PORTAGE	2021-04-30	202	162583	OH	2021-03-31	18648	31810	2021-05-30	54034	58227	14	36341.0	45018.5	22.4	27.7	8.6
2021-06-29	106	OH-PREBLE	2021-04-30	98	40836	OH	2021-03-31	5152	7099	2021-05-30	10200	10331	8	7676.0	8715.0	18.8	21.3	19.6
2021-06-29	104	OH-PUTNAM	2021-04-30	100	33654	OH	2021-03-31	5500	7086	2021-05-30	9829	0	4	7664.5	3543.0	22.8	10.5	11.9
2021-06-29	211	OH-RICHLAND	2021-04-30	198	120891	OH	2021-03-31	15712	23554	2021-05-30	32745	33837	13	24228.5	28695.5	20.0	23.7	10.8
2021-06-29	164	OH-ROSS	2021-04-30	152	76420	OH	2021-03-31	10813	15574	2021-05-30	20314	21932	12	15563.5	18753.0	20.4	24.5	15.7
2021-06-29	128	OH-SANDUSKY	2021-04-30	120	58351	OH	2021-03-31	8487	12708	2021-05-30	18370	18879	8	13428.5	15793.5	23.0	27.1	13.7
2021-06-29	107	OH-SCIOTO	2021-04-30	101	74347	OH	2021-03-31	12311	16470	2021-05-30	20666	21061	6	16488.5	18765.5	22.2	25.2	8.1
2021-06-29	128	OH-SENECA	2021-04-30	121	54938	OH	2021-03-31	5080	8380	2021-05-30	13373	0	7	9226.5	4190.0	16.8	7.6	12.7
2021-06-29	95	OH-SHELBY	2021-04-30	93	48337	OH	2021-03-31	5244	8134	2021-05-30	10901	11397	2	8072.5	9765.5	16.7	20.2	4.1
2021-06-29	932	OH-STARK	2021-04-30	907	369772	OH	2021-03-31	47984	77115	2021-05-30	116943	127704	25	82463.5	102409.5	22.3	27.7	6.8
2021-06-29	1008	OH-SUMMIT	2021-04-30	932	538866	OH	2021-03-31	64899	114604	2021-05-30	192518	205762	76	128708.5	160183.0	23.9	29.7	14.1
2021-06-29	485	OH-TRUMBULL	2021-04-30	463	196800	OH	2021-03-31	28377	45460	2021-05-30	62933	67545	22	45655.0	56502.5	23.2	28.7	11.2
2021-06-29	252	OH-TUSCARAWAS	2021-04-30	241	91776	OH	2021-03-31	9948	14671	2021-05-30	21236	22027	11	15592.0	18349.0	17.0	20.0	12.0
2021-06-29	49	OH-UNION	2021-04-30	47	60021	OH	2021-03-31	7775	12576	2021-05-30	20504	21635	2	14139.5	17105.5	23.6	28.5	3.3
2021-06-29	65	OH-VAN WERT	2021-04-30	63	28159	OH	2021-03-31	776	1780	2021-05-30	3314	3606	2	2045.0	2693.0	7.3	9.6	7.1
2021-06-29	17	OH-VINTON	2021-04-30	15	12972	OH	2021-03-31	1547	2033	2021-05-30	2737	2836	2	2142.0	2434.5	16.5	18.8	15.4
2021-06-29	306	OH-WARREN	2021-04-30	298	238412	OH	2021-03-31	31949	54889	2021-05-30	86699	90743	8	59324.0	72816.0	24.9	30.5	3.4
2021-06-29	110	OH-WASHINGTON	2021-04-30	108	59652	OH	2021-03-31	8619	13235	2021-05-30	19744	20471	2	14181.5	16853.0	23.8	28.3	3.4
2021-06-29	226	OH-WAYNE	2021-04-30	210	115694	OH	2021-03-31	12176	19914	2021-05-30	30893	32886	16	21534.5	26400.0	18.6	22.8	13.8
2021-06-29	78	OH-WILLIAMS	2021-04-30	75	36565	OH	2021-03-31	2836	4342	2021-05-30	5881	6004	3	4358.5	5173.0	11.9	14.1	8.2
2021-06-29	200	OH-WOOD	2021-04-30	188	131113	OH	2021-03-31	19479	30317	2021-05-30	49079	51176	12	34279.0	40746.5	26.1	31.1	9.2
2021-06-29	56	OH-WYANDOT	2021-04-30	54	21711	OH	2021-03-31	2761	3799	2021-05-30	5828	0	2	4294.5	1899.5	19.8	8.7	9.2
2021-06-29	44	OK-ADAIR	2021-04-30	41	21955	OK	2021-03-31	2738	4263	2021-05-30	4283	5784	3	3510.5	5023.5	16.0	22.9	13.7
2021-06-29	7	OK-ALFALFA	2021-04-30	7	5718	OK	2021-03-31	1440	1873	2021-05-30	1947	2108	0	1693.5	1990.5	29.6	34.8	0.0
2021-06-29	27	OK-ATOKA	2021-04-30	25	13912	OK	2021-03-31	1996	2871	2021-05-30	3265	3524	2	2630.5	3197.5	18.9	23.0	14.4
2021-06-29	6	OK-BEAVER	2021-04-30	6	5207	OK	2021-03-31	725	1019	2021-05-30	1098	1252	0	911.5	1135.5	17.5	21.8	0.0
2021-06-29	58	OK-BECKHAM	2021-04-30	54	21468	OK	2021-03-31	3819	5103	2021-05-30	6042	6811	4	4930.5	5957.0	23.0	27.7	18.6
2021-06-29	20	OK-BLAINE	2021-04-30	18	9447	OK	2021-03-31	1718	2582	2021-05-30	2778	3231	2	2248.0	2906.5	23.8	30.8	21.2
2021-06-29	79	OK-BRYAN	2021-04-30	71	48998	OK	2021-03-31	7085	10515	2021-05-30	11669	13211	8	9377.0	11863.0	19.1	24.2	16.3
2021-06-29	96	OK-CADDO	2021-04-30	87	28684	OK	2021-03-31	7692	9708	2021-05-30	11976	13339	9	9834.0	11523.5	34.3	40.2	31.4
2021-06-29	187	OK-CANADIAN	2021-04-30	168	153192	OK	2021-03-31	26298	44864	2021-05-30	52656	61502	19	39477.0	53183.0	25.8	34.7	12.4
2021-06-29	128	OK-CARTER	2021-04-30	108	48353	OK	2021-03-31	7840	12657	2021-05-30	13311	16239	20	10575.5	14448.0	21.9	29.9	41.4
2021-06-29	79	OK-CHEROKEE	2021-04-30	74	49019	OK	2021-03-31	8576	13388	2021-05-30	13736	16664	5	11156.0	15026.0	22.8	30.7	10.2
2021-06-29	27	OK-CHOCTAW	2021-04-30	21	14646	OK	2021-03-31	1849	2748	2021-05-30	3035	3445	6	2442.0	3096.5	16.7	21.1	41.0
2021-06-29	2	OK-CIMARRON	2021-04-30	1	2145	OK	2021-03-31	294	364	2021-05-30	425	465	1	359.5	414.5	16.8	19.3	46.6
2021-06-29	438	OK-CLEVELAND	2021-04-30	401	287066	OK	2021-03-31	48933	81761	2021-05-30	95869	111747	37	72401.0	96754.0	25.2	33.7	12.9
2021-06-29	15	OK-COAL	2021-04-30	15	5587	OK	2021-03-31	1002	1343	2021-05-30	1475	1614	0	1238.5	1478.5	22.2	26.5	0.0
2021-06-29	200	OK-COMANCHE	2021-04-30	183	121099	OK	2021-03-31	22226	32919	2021-05-30	37946	46331	17	30086.0	39625.0	24.8	32.7	14.0
2021-06-29	16	OK-COTTON	2021-04-30	16	5676	OK	2021-03-31	1054	1442	2021-05-30	1645	1879	0	1349.5	1660.5	23.8	29.3	0.0
2021-06-29	18	OK-CRAIG	2021-04-30	18	14194	OK	2021-03-31	3274	4877	2021-05-30	4852	5756	0	4063.0	5316.5	28.6	37.5	0.0
2021-06-29	165	OK-CREEK	2021-04-30	154	71485	OK	2021-03-31	10366	17031	2021-05-30	18678	21924	11	14522.0	19477.5	20.3	27.2	15.4
2021-06-29	104	OK-CUSTER	2021-04-30	99	28648	OK	2021-03-31	6012	8218	2021-05-30	9025	10393	5	7518.5	9305.5	26.2	32.5	17.5
2021-06-29	95	OK-DELAWARE	2021-04-30	90	43136	OK	2021-03-31	6323	9818	2021-05-30	9529	12605	5	7926.0	11211.5	18.4	26.0	11.6
2021-06-29	14	OK-DEWEY	2021-04-30	14	4815	OK	2021-03-31	627	800	2021-05-30	918	978	0	772.5	889.0	16.0	18.5	0.0
2021-06-29	6	OK-ELLIS	2021-04-30	5	3830	OK	2021-03-31	678	874	2021-05-30	998	1071	1	838.0	972.5	21.9	25.4	26.1
2021-06-29	139	OK-GARFIELD	2021-04-30	128	60869	OK	2021-03-31	9913	15478	2021-05-30	17588	20468	11	13750.5	17973.0	22.6	29.5	18.1
2021-06-29	79	OK-GARVIN	2021-04-30	77	27691	OK	2021-03-31	5332	7889	2021-05-30	8714	10053	2	7023.0	8971.0	25.4	32.4	7.2
2021-06-29	130	OK-GRADY	2021-04-30	121	55906	OK	2021-03-31	7356	11381	2021-05-30	13423	15038	9	10389.5	13209.5	18.6	23.6	16.1
2021-06-29	7	OK-GRANT	2021-04-30	7	4372	OK	2021-03-31	835	1167	2021-05-30	1224	1374	0	1029.5	1270.5	23.5	29.1	0.0
2021-06-29	22	OK-GREER	2021-04-30	21	5704	OK	2021-03-31	1057	1340	2021-05-30	1468	1665	1	1262.5	1502.5	22.1	26.3	17.5
2021-06-29	6	OK-HARMON	2021-04-30	4	2557	OK	2021-03-31	632	799	2021-05-30	862	997	2	747.0	898.0	29.2	35.1	78.2
2021-06-29	8	OK-HARPER	2021-04-30	6	3611	OK	2021-03-31	833	1120	2021-05-30	1190	1305	2	1011.5	1212.5	28.0	33.6	55.4
2021-06-29	17	OK-HASKELL	2021-04-30	16	12652	OK	2021-03-31	2202	3161	2021-05-30	3354	3777	1	2778.0	3469.0	22.0	27.4	7.9
2021-06-29	29	OK-HUGHES	2021-04-30	29	13126	OK	2021-03-31	2249	3325	2021-05-30	3776	4167	0	3012.5	3746.0	23.0	28.5	0.0
2021-06-29	56	OK-JACKSON	2021-04-30	56	24305	OK	2021-03-31	5212	7356	2021-05-30	7973	9378	0	6592.5	8367.0	27.1	34.4	0.0
2021-06-29	18	OK-JEFFERSON	2021-04-30	13	5949	OK	2021-03-31	1243	1630	2021-05-30	1726	1951	5	1484.5	1790.5	25.0	30.1	84.0
2021-06-29	37	OK-JOHNSTON	2021-04-30	35	10824	OK	2021-03-31	1852	2857	2021-05-30	2997	3601	2	2424.5	3229.0	22.4	29.8	18.5
2021-06-29	128	OK-KAY	2021-04-30	126	43274	OK	2021-03-31	8048	11711	2021-05-30	12032	13984	2	10040.0	12847.5	23.2	29.7	4.6
2021-06-29	42	OK-KINGFISHER	2021-04-30	38	15806	OK	2021-03-31	2580	3958	2021-05-30	4428	5315	4	3504.0	4636.5	22.2	29.3	25.3
2021-06-29	26	OK-KIOWA	2021-04-30	24	8741	OK	2021-03-31	2347	2980	2021-05-30	3132	3595	2	2739.5	3287.5	31.3	37.6	22.9
2021-06-29	13	OK-LATIMER	2021-04-30	13	10132	OK	2021-03-31	1606	2043	2021-05-30	2276	2453	0	1941.0	2248.0	19.2	22.2	0.0
2021-06-29	67	OK-LE FLORE	2021-04-30	64	49935	OK	2021-03-31	7379	10772	2021-05-30	12248	13659	3	9813.5	12215.5	19.7	24.5	6.0
2021-06-29	72	OK-LINCOLN	2021-04-30	70	35045	OK	2021-03-31	5481	7926	2021-05-30	8769	10179	2	7125.0	9052.5	20.3	25.8	5.7
2021-06-29	65	OK-LOGAN	2021-04-30	56	48777	OK	2021-03-31	5535	8717	2021-05-30	10376	11823	9	7955.5	10270.0	16.3	21.1	18.5
2021-06-29	22	OK-LOVE	2021-04-30	20	10230	OK	2021-03-31	1950	2703	2021-05-30	2871	3415	2	2410.5	3059.0	23.6	29.9	19.6
2021-06-29	24	OK-MAJOR	2021-04-30	21	7579	OK	2021-03-31	1679	2271	2021-05-30	2476	2758	3	2077.5	2514.5	27.4	33.2	39.6
2021-06-29	23	OK-MARSHALL	2021-04-30	23	17114	OK	2021-03-31	2847	4756	2021-05-30	4867	6007	0	3857.0	5381.5	22.5	31.4	0.0
2021-06-29	74	OK-MAYES	2021-04-30	68	41152	OK	2021-03-31	6500	9878	2021-05-30	10516	12895	6	8508.0	11386.5	20.7	27.7	14.6
2021-06-29	73	OK-MCCLAIN	2021-04-30	69	41348	OK	2021-03-31	7802	11748	2021-05-30	13008	15064	4	10405.0	13406.0	25.2	32.4	9.7
